"";"SetPointId";"ServingTeamName";"ReceivingTeamName";"WinningTeamServingCode";"ServingRotation";"ReceivingRotation";"ServingPlayerId";"GameStageDetail";"RatingService";"MarkovCoefLastTouchSideout";"M1_A_S";"M2_A_S";"M3_A_S"
"8413";"S129240_4H8V6";"Beskydy";"Brno";"R";4;2;4538;"RegularGame";32,6362573151751;1;0;-32,6362573151751;-32,6362573151751
"8414";"S129240_4H9V6";"Brno";"Beskydy";"R";1;4;4305;"RegularGame";38,0995889160839;1;0;-38,0995889160839;-38,0995889160839
"8415";"S129240_4H10V7";"Brno";"Beskydy";"S";6;3;4301;"RegularGame";35,7615206868132;0,4140952;100;64,2384793131868;22,8289593131868
"8416";"S129240_4H12V8";"Brno";"Beskydy";"S";5;2;4335;"RegularGame";32,873407394958;0;100;67,126592605042;67,126592605042
"8417";"S129240_4H13V8";"Brno";"Beskydy";"S";5;2;4335;"RegularGame";32,873407394958;0;100;67,126592605042;67,126592605042
"8418";"S129240_4H14V8";"Brno";"Beskydy";"S";5;2;4335;"RegularGame";32,873407394958;0,2025275;100;67,126592605042;46,873842605042
"8419";"S129240_4H15V8";"Brno";"Beskydy";"S";5;2;4335;"RegularGame";32,873407394958;0,2025275;100;67,126592605042;46,873842605042
"8420";"S129240_4H16V9";"Beskydy";"Brno";"R";1;5;4493;"RegularGame";35,7858915816327;0,492644;0;-35,7858915816327;14,9497084183673
"8421";"S129240_4H17V9";"Brno";"Beskydy";"S";4;1;4300;"RegularGame";40,2503833879781;0;100;59,7496166120219;59,7496166120219
"8422";"S129240_4H18V9";"Brno";"Beskydy";"R";4;1;4300;"RegularGame";40,2503833879781;1;0;-40,2503833879781;-40,2503833879781
"8423";"S129240_4H19V11";"Brno";"Beskydy";"S";3;6;4310;"RegularGame";34,0997423411371;0,3776303;100;65,9002576588629;28,1372276588629
"8424";"S129240_4H20V11";"Brno";"Beskydy";"S";3;6;4310;"RegularGame";34,0997423411371;0,4140952;100;65,9002576588629;24,4907376588629
"8425";"S129240_4H21V11";"Brno";"Beskydy";"R";3;6;4310;"RegularGame";34,0997423411371;1;0;-34,0997423411371;-34,0997423411371
"8426";"S129240_4H21V12";"Beskydy";"Brno";"R";5;3;4485;"RegularGame";33,1493070285714;1;0;-33,1493070285714;-33,1493070285714
"8427";"S129240_4H22V12";"Brno";"Beskydy";"S";2;5;4299;"RegularGame";33,010541712963;0;100;66,989458287037;66,989458287037
"8428";"S129240_4H23V13";"Beskydy";"Brno";"S";4;2;4538;"RegularGame";32,6362573151751;0,3687095;100;67,3637426848249;30,4927926848249
"8429";"S129240_4H23V14";"Beskydy";"Brno";"S";4;2;4538;"RegularGame";32,6362573151751;0;100;67,3637426848249;67,3637426848249
"8430";"S129240_4H23V15";"Beskydy";"Brno";"S";4;2;4538;"RegularGame";32,6362573151751;0;100;67,3637426848249;67,3637426848249
"8431";"S129240_4H23V16";"Beskydy";"Brno";"R";4;2;4538;"RegularGame";32,6362573151751;1;0;-32,6362573151751;-32,6362573151751
"8432";"S129240_4H24V17";"Beskydy";"Brno";"R";3;1;4490;"RegularGame";36,1858059302325;1;0;-36,1858059302325;-36,1858059302325
"8433";"S129241_1H0V0";"Praha";"Kladno";"S";1;2;4459;"RegularGame";34,3381759268929;0;100;65,6618240731071;65,6618240731071
"8434";"S129241_1H1V0";"Praha";"Kladno";"S";1;2;4459;"RegularGame";34,3381759268929;0;100;65,6618240731071;65,6618240731071
"8435";"S129241_1H2V1";"Kladno";"Praha";"S";1;1;4344;"RegularGame";37,6329701977401;0;100;62,3670298022599;62,3670298022599
"8436";"S129241_1H2V2";"Kladno";"Praha";"S";1;1;4344;"RegularGame";37,6329701977401;0,2052025;100;62,3670298022599;41,8467798022599
"8437";"S129241_1H2V3";"Kladno";"Praha";"S";1;1;4344;"RegularGame";37,6329701977401;0,3687095;100;62,3670298022599;25,4960798022599
"8438";"S129241_1H2V4";"Kladno";"Praha";"R";1;1;4344;"RegularGame";37,6329701977401;1;0;-37,6329701977401;-37,6329701977401
"8439";"S129241_1H3V4";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0;100;68,4323214465409;68,4323214465409
"8440";"S129241_1H4V5";"Kladno";"Praha";"R";6;6;4445;"RegularGame";34,9852440199335;1;0;-34,9852440199335;-34,9852440199335
"8441";"S129241_1H5V6";"Kladno";"Praha";"S";5;5;4449;"RegularGame";36,928840872093;0;100;63,071159127907;63,071159127907
"8442";"S129241_1H5V7";"Kladno";"Praha";"R";5;5;4449;"RegularGame";36,928840872093;1;0;-36,928840872093;-36,928840872093
"8443";"S129241_1H6V8";"Kladno";"Praha";"S";4;4;4318;"RegularGame";35,6473187586207;0;100;64,3526812413793;64,3526812413793
"8444";"S129241_1H6V9";"Kladno";"Praha";"R";4;4;4318;"RegularGame";35,6473187586207;1;0;-35,6473187586207;-35,6473187586207
"8445";"S129241_1H7V10";"Kladno";"Praha";"R";3;3;4443;"RegularGame";35,4042121759259;1;0;-35,4042121759259;-35,4042121759259
"8446";"S129241_1H8V10";"Praha";"Kladno";"S";2;3;4523;"RegularGame";32,8783827433628;0,4164149;100;67,1216172566372;25,4801272566372
"8447";"S129241_1H9V10";"Praha";"Kladno";"S";2;3;4523;"RegularGame";32,8783827433628;0;100;67,1216172566372;67,1216172566372
"8448";"S129241_1H10V10";"Praha";"Kladno";"R";2;3;4523;"RegularGame";32,8783827433628;0,492644;0;-32,8783827433628;17,8572172566372
"8449";"S129241_1H11V11";"Praha";"Kladno";"R";1;2;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"8450";"S129241_1H11V12";"Kladno";"Praha";"R";1;1;4344;"RegularGame";37,6329701977401;0,3776303;0;-37,6329701977401;24,6039998022599
"8451";"S129241_1H12V12";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0,4128309;100;68,4323214465409;27,1492314465409
"8452";"S129241_1H13V12";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0,4663302;100;68,4323214465409;21,7993014465409
"8453";"S129241_1H14V12";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0;100;68,4323214465409;68,4323214465409
"8454";"S129241_1H15V12";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0;100;68,4323214465409;68,4323214465409
"8455";"S129241_1H16V13";"Kladno";"Praha";"S";6;6;4445;"RegularGame";34,9852440199335;0;100;65,0147559800665;65,0147559800665
"8456";"S129241_1H17V14";"Praha";"Kladno";"R";5;6;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"8457";"S129241_1H17V15";"Kladno";"Praha";"R";5;5;4449;"RegularGame";36,928840872093;0,6273647;0;-36,928840872093;0,334689127907005
"8458";"S129241_1H18V16";"Kladno";"Praha";"R";4;4;4358;"RegularGame";34,8375782432432;1;0;-34,8375782432432;-34,8375782432432
"8459";"S129241_1H19V16";"Praha";"Kladno";"R";3;4;4526;"RegularGame";34,4789826530612;0,347362;0;-34,4789826530612;30,7848173469388
"8460";"S129241_1H19V17";"Kladno";"Praha";"S";3;3;4443;"RegularGame";35,4042121759259;0;100;64,5957878240741;64,5957878240741
"8461";"S129241_1H19V18";"Kladno";"Praha";"R";3;3;4443;"RegularGame";35,4042121759259;1;0;-35,4042121759259;-35,4042121759259
"8462";"S129241_1H20V19";"Kladno";"Praha";"R";2;2;4437;"BalancedTightEndgame";32,8818041071428;1;0;-32,8818041071428;-32,8818041071428
"8463";"S129241_1H21V19";"Praha";"Kladno";"S";1;2;4459;"LeadingInTightEndgame";34,3381759268929;0,6467072;100;65,6618240731071;0,991104073107095
"8464";"S129241_1H22V19";"Praha";"Kladno";"R";1;2;4459;"LeadingInTightEndgame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"8465";"S129241_1H22V20";"Kladno";"Praha";"R";1;1;4344;"LosingInTightEndgame";37,6329701977401;0,347362;0;-37,6329701977401;27,6308298022599
"8466";"S129241_1H23V20";"Praha";"Kladno";"S";6;1;4311;"LosingInTightEndgame";31,5676785534591;0,4854297;100;68,4323214465409;19,8893514465409
"8467";"S129241_1H24V20";"Praha";"Kladno";"R";6;1;4311;"RegularGame";31,5676785534591;0,3411598;0;-31,5676785534591;34,3163414465409
"8468";"S129241_1H24V21";"Kladno";"Praha";"R";6;6;4445;"LeadingInTightEndgame";34,9852440199335;1;0;-34,9852440199335;-34,9852440199335
"8469";"S129241_2H0V0";"Kladno";"Praha";"R";1;2;4344;"RegularGame";37,6329701977401;0,3776303;0;-37,6329701977401;24,6039998022599
"8470";"S129241_2H1V0";"Praha";"Kladno";"S";1;1;4459;"RegularGame";34,3381759268929;0;100;65,6618240731071;65,6618240731071
"8471";"S129241_2H2V0";"Praha";"Kladno";"S";1;1;4459;"RegularGame";34,3381759268929;0;100;65,6618240731071;65,6618240731071
"8472";"S129241_2H3V0";"Praha";"Kladno";"R";1;1;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"8473";"S129241_2H4V1";"Praha";"Kladno";"R";6;6;4311;"RegularGame";31,5676785534591;0,4850044;0;-31,5676785534591;19,9318814465409
"8474";"S129241_2H4V2";"Kladno";"Praha";"S";5;6;4449;"RegularGame";36,928840872093;0;100;63,071159127907;63,071159127907
"8475";"S129241_2H4V3";"Kladno";"Praha";"S";5;6;4449;"RegularGame";36,928840872093;0;100;63,071159127907;63,071159127907
"8476";"S129241_2H4V4";"Kladno";"Praha";"R";5;6;4449;"RegularGame";36,928840872093;0,492644;0;-36,928840872093;13,806759127907
"8477";"S129241_2H5V4";"Praha";"Kladno";"R";5;5;4355;"RegularGame";33,3609808196721;0,492644;0;-33,3609808196721;17,3746191803279
"8478";"S129241_2H5V5";"Kladno";"Praha";"R";4;5;4358;"RegularGame";34,8375782432432;1;0;-34,8375782432432;-34,8375782432432
"8479";"S129241_2H7V7";"Kladno";"Praha";"S";2;3;4437;"RegularGame";32,8818041071428;0;100;67,1181958928572;67,1181958928572
"8480";"S129241_2H8V8";"Praha";"Kladno";"R";2;2;4523;"RegularGame";32,8783827433628;1;0;-32,8783827433628;-32,8783827433628
"8481";"S129241_2H8V9";"Kladno";"Praha";"R";1;2;4344;"RegularGame";37,6329701977401;1;0;-37,6329701977401;-37,6329701977401
"8482";"S129241_2H9V9";"Praha";"Kladno";"S";1;1;4459;"RegularGame";34,3381759268929;0,4164149;100;65,6618240731071;24,0203340731071
"8483";"S129241_2H10V9";"Praha";"Kladno";"R";1;1;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"8484";"S129241_2H10V10";"Kladno";"Praha";"S";6;1;4445;"RegularGame";34,9852440199335;0;100;65,0147559800665;65,0147559800665
"8485";"S129241_2H10V11";"Kladno";"Praha";"R";6;1;4445;"RegularGame";34,9852440199335;1;0;-34,9852440199335;-34,9852440199335
"8486";"S129241_2H11V11";"Praha";"Kladno";"S";6;6;4311;"RegularGame";31,5676785534591;0,4164149;100;68,4323214465409;26,7908314465409
"8487";"S129241_2H12V11";"Praha";"Kladno";"R";6;6;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"8488";"S129241_2H13V12";"Praha";"Kladno";"R";5;5;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"8489";"S129241_2H13V13";"Kladno";"Praha";"R";4;5;4358;"RegularGame";34,8375782432432;1;0;-34,8375782432432;-34,8375782432432
"8490";"S129241_2H14V13";"Praha";"Kladno";"S";4;4;4525;"RegularGame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"8491";"S129241_2H15V13";"Praha";"Kladno";"S";4;4;4525;"RegularGame";38,5759974166667;0,2025275;100;61,4240025833333;41,1712525833333
"8492";"S129241_2H16V13";"Praha";"Kladno";"R";4;4;4525;"RegularGame";38,5759974166667;1;0;-38,5759974166667;-38,5759974166667
"8493";"S129241_2H16V14";"Kladno";"Praha";"R";3;4;4443;"RegularGame";35,4042121759259;1;0;-35,4042121759259;-35,4042121759259
"8494";"S129241_2H17V14";"Praha";"Kladno";"S";3;3;4526;"RegularGame";34,4789826530612;0,3411598;100;65,5210173469388;31,4050373469388
"8495";"S129241_2H18V14";"Praha";"Kladno";"S";3;3;4526;"RegularGame";34,4789826530612;0,4128309;100;65,5210173469388;24,2379273469388
"8496";"S129241_2H19V14";"Praha";"Kladno";"R";3;3;4526;"RegularGame";34,4789826530612;1;0;-34,4789826530612;-34,4789826530612
"8497";"S129241_2H20V15";"Praha";"Kladno";"R";2;2;4523;"RegularGame";32,8783827433628;1;0;-32,8783827433628;-32,8783827433628
"8498";"S129241_2H21V16";"Praha";"Kladno";"R";1;1;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"8499";"S129241_2H21V17";"Kladno";"Praha";"R";6;1;4445;"RegularGame";34,9852440199335;1;0;-34,9852440199335;-34,9852440199335
"8500";"S129241_2H22V18";"Kladno";"Praha";"R";5;6;4449;"RegularGame";36,928840872093;1;0;-36,928840872093;-36,928840872093
"8501";"S129241_2H23V18";"Praha";"Kladno";"S";5;5;4355;"RegularGame";33,3609808196721;0;100;66,6390191803279;66,6390191803279
"8502";"S129241_2H24V18";"Praha";"Kladno";"R";5;5;4355;"RegularGame";33,3609808196721;0,492644;0;-33,3609808196721;17,3746191803279
"8503";"S129241_3H0V0";"Praha";"Kladno";"R";1;2;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"8504";"S129241_3H0V1";"Kladno";"Praha";"R";1;1;4344;"RegularGame";37,6329701977401;1;0;-37,6329701977401;-37,6329701977401
"8505";"S129241_3H1V1";"Praha";"Kladno";"R";6;1;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"8506";"S129241_3H1V2";"Kladno";"Praha";"R";6;6;4445;"RegularGame";34,9852440199335;0,4164149;0;-34,9852440199335;23,3732659800665
"8507";"S129241_3H2V2";"Praha";"Kladno";"R";5;6;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"8508";"S129241_3H2V3";"Kladno";"Praha";"S";5;5;4449;"RegularGame";36,928840872093;0;100;63,071159127907;63,071159127907
"8509";"S129241_3H2V4";"Kladno";"Praha";"R";5;5;4449;"RegularGame";36,928840872093;1;0;-36,928840872093;-36,928840872093
"8510";"S129241_3H3V5";"Kladno";"Praha";"S";4;4;4318;"RegularGame";35,6473187586207;0;100;64,3526812413793;64,3526812413793
"8511";"S129241_3H3V6";"Kladno";"Praha";"S";4;4;4318;"RegularGame";35,6473187586207;0;100;64,3526812413793;64,3526812413793
"8512";"S129241_3H4V7";"Praha";"Kladno";"S";3;4;4526;"RegularGame";34,4789826530612;0;100;65,5210173469388;65,5210173469388
"8513";"S129241_3H5V7";"Praha";"Kladno";"R";3;4;4526;"RegularGame";34,4789826530612;1;0;-34,4789826530612;-34,4789826530612
"8514";"S129241_3H5V8";"Kladno";"Praha";"S";3;3;4443;"RegularGame";35,4042121759259;0;100;64,5957878240741;64,5957878240741
"8515";"S129241_3H6V8";"Praha";"Kladno";"S";2;3;4523;"RegularGame";32,8783827433628;0;100;67,1216172566372;67,1216172566372
"8516";"S129241_3H7V9";"Kladno";"Praha";"R";2;2;4437;"RegularGame";32,8818041071428;1;0;-32,8818041071428;-32,8818041071428
"8517";"S129241_3H8V9";"Praha";"Kladno";"R";1;2;4459;"RegularGame";34,3381759268929;0,3572543;0;-34,3381759268929;29,9363940731071
"8518";"S129241_3H9V10";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0,2025275;100;68,4323214465409;48,1795714465409
"8519";"S129241_3H10V10";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0,4850044;100;68,4323214465409;19,9318814465409
"8520";"S129241_3H11V10";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0;100;68,4323214465409;68,4323214465409
"8521";"S129241_3H12V10";"Praha";"Kladno";"R";6;1;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"8522";"S129241_3H12V11";"Kladno";"Praha";"S";6;6;4445;"RegularGame";34,9852440199335;0,4128309;100;65,0147559800665;23,7316659800665
"8523";"S129241_3H13V12";"Praha";"Kladno";"R";5;6;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"8524";"S129241_3H13V13";"Kladno";"Praha";"R";5;5;4449;"RegularGame";36,928840872093;0,575266;0;-36,928840872093;5,544559127907
"8525";"S129241_3H14V13";"Praha";"Kladno";"S";4;5;4525;"RegularGame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"8526";"S129241_3H15V13";"Praha";"Kladno";"R";4;5;4525;"RegularGame";38,5759974166667;1;0;-38,5759974166667;-38,5759974166667
"8527";"S129241_3H16V14";"Praha";"Kladno";"S";3;4;4526;"RegularGame";34,4789826530612;0;100;65,5210173469388;65,5210173469388
"8528";"S129241_3H17V14";"Praha";"Kladno";"R";3;4;4526;"RegularGame";34,4789826530612;1;0;-34,4789826530612;-34,4789826530612
"8529";"S129241_3H18V15";"Praha";"Kladno";"S";2;3;4379;"RegularGame";32,6810371698113;0,3776303;100;67,3189628301887;29,5559328301887
"8530";"S129241_3H19V16";"Kladno";"Praha";"S";2;2;4377;"RegularGame";33,7804205479452;0;100;66,2195794520548;66,2195794520548
"8531";"S129241_3H20V17";"Praha";"Kladno";"S";1;2;4459;"LosingInTightEndgame";34,3381759268929;0;100;65,6618240731071;65,6618240731071
"8532";"S129241_3H21V17";"Praha";"Kladno";"R";1;2;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"8533";"S129241_3H22V18";"Praha";"Kladno";"S";6;1;4311;"RegularGame";31,5676785534591;0,4128309;100;68,4323214465409;27,1492314465409
"8534";"S129241_3H23V18";"Praha";"Kladno";"R";6;1;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"8535";"S129241_3H23V19";"Kladno";"Praha";"R";6;6;4445;"RegularGame";34,9852440199335;1;0;-34,9852440199335;-34,9852440199335
"8536";"S129243_1H0V0";"Zlin";"Karlovarsko";"R";1;5;4411;"RegularGame";33,5210161129568;1;0;-33,5210161129568;-33,5210161129568
"8537";"S129243_1H0V1";"Karlovarsko";"Zlin";"R";4;1;4342;"RegularGame";39,1506921933085;0,4850044;0;-39,1506921933085;12,3488678066915
"8538";"S129243_1H1V1";"Zlin";"Karlovarsko";"R";6;4;4419;"RegularGame";34,9051033649289;1;0;-34,9051033649289;-34,9051033649289
"8539";"S129243_1H1V2";"Karlovarsko";"Zlin";"S";3;6;4327;"RegularGame";36,4404297524752;0,3687095;100;63,5595702475248;26,6886202475248
"8540";"S129243_1H1V3";"Karlovarsko";"Zlin";"S";3;6;4327;"RegularGame";36,4404297524752;0;100;63,5595702475248;63,5595702475248
"8541";"S129243_1H2V4";"Zlin";"Karlovarsko";"R";5;3;4420;"RegularGame";35,4172244043321;0,492644;0;-35,4172244043321;15,3183755956679
"8542";"S129243_1H3V5";"Zlin";"Karlovarsko";"S";4;2;4412;"RegularGame";28,8247543274854;0,4850044;100;71,1752456725146;22,6748056725146
"8543";"S129243_1H4V6";"Karlovarsko";"Zlin";"R";1;4;4498;"RegularGame";39,3222059385665;0,492644;0;-39,3222059385665;11,4133940614335
"8544";"S129243_1H5V6";"Zlin";"Karlovarsko";"R";3;1;4418;"RegularGame";31,32217505;1;0;-31,32217505;-31,32217505
"8545";"S129243_1H5V7";"Karlovarsko";"Zlin";"S";6;3;4348;"RegularGame";37,8910213861386;0;100;62,1089786138614;62,1089786138614
"8546";"S129243_1H5V8";"Karlovarsko";"Zlin";"S";6;3;4348;"RegularGame";37,8910213861386;0;100;62,1089786138614;62,1089786138614
"8547";"S129243_1H6V9";"Zlin";"Karlovarsko";"R";2;6;4413;"RegularGame";34,388404375;1;0;-34,388404375;-34,388404375
"8548";"S129243_1H7V10";"Zlin";"Karlovarsko";"R";1;5;4411;"RegularGame";33,5210161129568;1;0;-33,5210161129568;-33,5210161129568
"8549";"S129243_1H7V11";"Karlovarsko";"Zlin";"R";4;1;4342;"RegularGame";39,1506921933085;0,4597174;0;-39,1506921933085;14,8775678066915
"8550";"S129243_1H8V11";"Zlin";"Karlovarsko";"S";6;4;4419;"RegularGame";34,9051033649289;0;100;65,0948966350711;65,0948966350711
"8551";"S129243_1H9V11";"Zlin";"Karlovarsko";"R";6;4;4419;"RegularGame";34,9051033649289;1;0;-34,9051033649289;-34,9051033649289
"8552";"S129243_1H9V12";"Karlovarsko";"Zlin";"S";3;6;4327;"RegularGame";36,4404297524752;0;100;63,5595702475248;63,5595702475248
"8553";"S129243_1H9V13";"Karlovarsko";"Zlin";"S";3;6;4327;"RegularGame";36,4404297524752;0;100;63,5595702475248;63,5595702475248
"8554";"S129243_1H9V14";"Karlovarsko";"Zlin";"R";3;6;4327;"RegularGame";36,4404297524752;1;0;-36,4404297524752;-36,4404297524752
"8555";"S129243_1H10V14";"Zlin";"Karlovarsko";"S";5;3;4420;"RegularGame";35,4172244043321;0,2025275;100;64,5827755956679;44,3300255956679
"8556";"S129243_1H11V14";"Zlin";"Karlovarsko";"S";5;3;4420;"RegularGame";35,4172244043321;0,4164149;100;64,5827755956679;22,9412855956679
"8557";"S129243_1H12V14";"Zlin";"Karlovarsko";"R";5;3;4420;"RegularGame";35,4172244043321;1;0;-35,4172244043321;-35,4172244043321
"8558";"S129243_1H12V15";"Karlovarsko";"Zlin";"S";2;5;4343;"RegularGame";33,1604540229885;0,575266;100;66,8395459770115;9,31294597701149
"8559";"S129243_1H12V16";"Karlovarsko";"Zlin";"R";2;5;4343;"RegularGame";33,1604540229885;1;0;-33,1604540229885;-33,1604540229885
"8560";"S129243_1H13V16";"Zlin";"Karlovarsko";"S";4;2;4412;"RegularGame";28,8247543274854;0;100;71,1752456725146;71,1752456725146
"8561";"S129243_1H14V16";"Zlin";"Karlovarsko";"S";4;2;4412;"RegularGame";28,8247543274854;0;100;71,1752456725146;71,1752456725146
"8562";"S129243_1H15V16";"Zlin";"Karlovarsko";"R";4;2;4412;"RegularGame";28,8247543274854;0,347362;0;-28,8247543274854;36,4390456725146
"8563";"S129243_1H16V17";"Zlin";"Karlovarsko";"S";3;1;4418;"RegularGame";31,32217505;0,2025275;100;68,67782495;48,42507495
"8564";"S129243_1H17V17";"Zlin";"Karlovarsko";"R";3;1;4418;"RegularGame";31,32217505;1;0;-31,32217505;-31,32217505
"8565";"S129243_1H17V18";"Karlovarsko";"Zlin";"S";6;3;4348;"RegularGame";37,8910213861386;0,3773294;100;62,1089786138614;24,3760386138614
"8566";"S129243_1H17V19";"Karlovarsko";"Zlin";"R";6;3;4348;"RegularGame";37,8910213861386;1;0;-37,8910213861386;-37,8910213861386
"8567";"S129243_1H18V19";"Zlin";"Karlovarsko";"S";2;6;4413;"RegularGame";34,388404375;0;100;65,611595625;65,611595625
"8568";"S129243_1H19V19";"Zlin";"Karlovarsko";"R";2;6;4413;"RegularGame";34,388404375;0,4157516;0;-34,388404375;24,036435625
"8569";"S129243_1H20V20";"Zlin";"Karlovarsko";"R";1;5;4411;"BalancedTightEndgame";33,5210161129568;1;0;-33,5210161129568;-33,5210161129568
"8570";"S129243_1H20V21";"Karlovarsko";"Zlin";"S";4;1;4342;"LosingInTightEndgame";39,1506921933085;0,3687095;100;60,8493078066915;23,9783578066915
"8571";"S129243_1H20V22";"Karlovarsko";"Zlin";"R";4;1;4342;"LeadingInTightEndgame";39,1506921933085;1;0;-39,1506921933085;-39,1506921933085
"8572";"S129243_1H21V23";"Karlovarsko";"Zlin";"S";3;6;4327;"LosingInTightEndgame";36,4404297524752;0;100;63,5595702475248;63,5595702475248
"8573";"S129243_1H21V24";"Karlovarsko";"Zlin";"S";3;6;4327;"LeadingInTightEndgame";36,4404297524752;0,4164149;100;63,5595702475248;21,9180802475248
"8574";"S129243_2H2V1";"Zlin";"Karlovarsko";"R";6;5;4419;"RegularGame";34,9051033649289;1;0;-34,9051033649289;-34,9051033649289
"8575";"S129243_2H2V2";"Karlovarsko";"Zlin";"S";4;6;4342;"RegularGame";39,1506921933085;0,3687095;100;60,8493078066915;23,9783578066915
"8576";"S129243_2H3V3";"Zlin";"Karlovarsko";"R";5;4;4420;"RegularGame";35,4172244043321;0,6467072;0;-35,4172244043321;-0,0879444043321058
"8577";"S129243_2H3V4";"Karlovarsko";"Zlin";"S";3;5;4327;"RegularGame";36,4404297524752;0;100;63,5595702475248;63,5595702475248
"8578";"S129243_2H4V6";"Karlovarsko";"Zlin";"S";2;4;4343;"RegularGame";33,1604540229885;0,575266;100;66,8395459770115;9,31294597701149
"8579";"S129243_2H4V7";"Karlovarsko";"Zlin";"R";2;4;4343;"RegularGame";33,1604540229885;1;0;-33,1604540229885;-33,1604540229885
"8580";"S129243_2H5V7";"Zlin";"Karlovarsko";"R";3;2;4418;"RegularGame";31,32217505;1;0;-31,32217505;-31,32217505
"8581";"S129243_2H5V8";"Karlovarsko";"Zlin";"S";1;3;4498;"RegularGame";39,3222059385665;0;100;60,6777940614335;60,6777940614335
"8582";"S129243_2H5V9";"Karlovarsko";"Zlin";"R";1;3;4498;"RegularGame";39,3222059385665;1;0;-39,3222059385665;-39,3222059385665
"8583";"S129243_2H6V9";"Zlin";"Karlovarsko";"R";2;1;4413;"RegularGame";34,388404375;1;0;-34,388404375;-34,388404375
"8584";"S129243_2H6V10";"Karlovarsko";"Zlin";"R";6;2;4348;"RegularGame";37,8910213861386;0,646903;0;-37,8910213861386;-2,5813213861386
"8585";"S129243_2H7V10";"Zlin";"Karlovarsko";"R";1;6;4411;"RegularGame";33,5210161129568;1;0;-33,5210161129568;-33,5210161129568
"8586";"S129243_2H8V11";"Zlin";"Karlovarsko";"R";6;5;4419;"RegularGame";34,9051033649289;1;0;-34,9051033649289;-34,9051033649289
"8587";"S129243_2H8V12";"Karlovarsko";"Zlin";"S";4;6;4342;"RegularGame";39,1506921933085;0;100;60,8493078066915;60,8493078066915
"8588";"S129243_2H8V13";"Karlovarsko";"Zlin";"R";4;6;4342;"RegularGame";39,1506921933085;1;0;-39,1506921933085;-39,1506921933085
"8589";"S129243_2H9V13";"Zlin";"Karlovarsko";"S";5;4;4420;"RegularGame";35,4172244043321;0;100;64,5827755956679;64,5827755956679
"8590";"S129243_2H10V13";"Zlin";"Karlovarsko";"R";5;4;4420;"RegularGame";35,4172244043321;1;0;-35,4172244043321;-35,4172244043321
"8591";"S129243_2H10V14";"Karlovarsko";"Zlin";"S";3;5;4327;"RegularGame";36,4404297524752;0,4157516;100;63,5595702475248;21,9844102475248
"8592";"S129243_2H10V15";"Karlovarsko";"Zlin";"S";3;5;4327;"RegularGame";36,4404297524752;0;100;63,5595702475248;63,5595702475248
"8593";"S129243_2H10V16";"Karlovarsko";"Zlin";"R";3;5;4327;"RegularGame";36,4404297524752;0,4164149;0;-36,4404297524752;21,9180802475248
"8594";"S129243_2H11V17";"Karlovarsko";"Zlin";"R";2;1;4343;"RegularGame";33,1604540229885;1;0;-33,1604540229885;-33,1604540229885
"8595";"S129243_2H12V18";"Karlovarsko";"Zlin";"S";1;6;4498;"RegularGame";39,3222059385665;0,3773294;100;60,6777940614335;22,9448540614335
"8596";"S129243_2H12V19";"Karlovarsko";"Zlin";"R";1;6;4498;"RegularGame";39,3222059385665;1;0;-39,3222059385665;-39,3222059385665
"8597";"S129243_2H13V19";"Zlin";"Karlovarsko";"S";5;1;4413;"RegularGame";34,388404375;0;100;65,611595625;65,611595625
"8598";"S129243_2H14V19";"Zlin";"Karlovarsko";"R";5;1;4413;"RegularGame";34,388404375;0,650151;0;-34,388404375;0,596495624999996
