"";"SetPointId";"ServingTeamName";"ReceivingTeamName";"WinningTeamServingCode";"ServingRotation";"ReceivingRotation";"ServingPlayerId";"GameStageDetail";"RatingService";"MarkovCoefLastTouchSideout"
"7680";"S129224_3H3V1";"Ostrava";"Liberec";"R";6;5;4323;"RegularGame";35,178943869863;1
"7681";"S129224_3H3V2";"Liberec";"Ostrava";"R";4;6;4399;"RegularGame";33,3234052071006;NA
"7682";"S129224_3H4V2";"Ostrava";"Liberec";"R";5;4;4329;"RegularGame";33,870821697417;1
"7683";"S129224_3H4V3";"Liberec";"Ostrava";"S";3;5;4387;"RegularGame";37,9179491935484;0
"7684";"S129224_3H4V4";"Liberec";"Ostrava";"S";3;5;4387;"RegularGame";37,9179491935484;0
"7685";"S129224_3H4V5";"Liberec";"Ostrava";"R";3;5;4387;"RegularGame";37,9179491935484;0,6273647
"7686";"S129224_3H5V5";"Ostrava";"Liberec";"R";4;3;4322;"RegularGame";36,605235359116;1
"7687";"S129224_3H5V6";"Liberec";"Ostrava";"R";2;4;4386;"RegularGame";34,6786705464481;0,2151261
"7688";"S129224_3H6V6";"Ostrava";"Liberec";"S";3;2;4508;"RegularGame";31,5618958510638;0
"7689";"S129224_3H7V6";"Ostrava";"Liberec";"R";3;2;4508;"RegularGame";31,5618958510638;1
"7690";"S129224_3H7V7";"Liberec";"Ostrava";"R";1;3;4390;"RegularGame";36,4075820930233;1
"7691";"S129224_3H8V7";"Ostrava";"Liberec";"R";2;1;4507;"RegularGame";34,3557433227848;1
"7692";"S129224_3H8V8";"Liberec";"Ostrava";"R";6;2;4389;"RegularGame";34,5634869109948;NA
"7693";"S129224_3H9V8";"Ostrava";"Liberec";"R";1;6;4321;"RegularGame";33,975641122807;NA
"7694";"S129224_3H9V9";"Liberec";"Ostrava";"S";5;1;4426;"RegularGame";35,6419255208333;0
"7695";"S129224_3H9V10";"Liberec";"Ostrava";"R";5;1;4426;"RegularGame";35,6419255208333;0,492644
"7696";"S129224_3H10V10";"Ostrava";"Liberec";"R";6;5;4323;"RegularGame";35,178943869863;1
"7697";"S129224_3H10V11";"Liberec";"Ostrava";"R";4;6;4399;"RegularGame";33,3234052071006;1
"7698";"S129224_3H11V11";"Ostrava";"Liberec";"R";5;4;4329;"RegularGame";33,870821697417;1
"7699";"S129224_3H11V12";"Liberec";"Ostrava";"R";3;5;4387;"RegularGame";37,9179491935484;1
"7700";"S129224_3H12V12";"Ostrava";"Liberec";"R";4;3;4322;"RegularGame";36,605235359116;NA
"7701";"S129224_3H12V13";"Liberec";"Ostrava";"S";2;4;4386;"RegularGame";34,6786705464481;0
"7702";"S129224_3H12V14";"Liberec";"Ostrava";"R";2;4;4386;"RegularGame";34,6786705464481;1
"7703";"S129224_3H13V14";"Ostrava";"Liberec";"S";3;2;4508;"RegularGame";31,5618958510638;0
"7704";"S129224_3H14V14";"Ostrava";"Liberec";"R";3;2;4508;"RegularGame";31,5618958510638;0,5720399
"7705";"S129224_3H14V15";"Liberec";"Ostrava";"R";1;3;4390;"RegularGame";36,4075820930233;1
"7706";"S129224_3H15V15";"Ostrava";"Liberec";"R";2;1;4507;"RegularGame";34,3557433227848;1
"7707";"S129224_3H15V16";"Liberec";"Ostrava";"S";6;2;4389;"RegularGame";34,5634869109948;0,1669142
"7708";"S129224_3H15V17";"Liberec";"Ostrava";"R";6;2;4389;"RegularGame";34,5634869109948;1
"7709";"S129224_3H16V17";"Ostrava";"Liberec";"S";1;6;4321;"RegularGame";33,975641122807;0
"7710";"S129224_3H17V17";"Ostrava";"Liberec";"S";1;6;4321;"RegularGame";33,975641122807;0
"7711";"S129224_3H18V17";"Ostrava";"Liberec";"R";1;6;4321;"RegularGame";33,975641122807;1
"7712";"S129224_3H18V18";"Liberec";"Ostrava";"R";5;1;4426;"RegularGame";35,6419255208333;1
"7713";"S129224_3H19V18";"Ostrava";"Liberec";"R";6;5;4323;"RegularGame";35,178943869863;NA
"7714";"S129224_3H19V19";"Liberec";"Ostrava";"S";4;6;4399;"RegularGame";33,3234052071006;0,2025275
"7715";"S129224_3H19V20";"Liberec";"Ostrava";"R";4;6;4399;"BalancedTightEndgame";33,3234052071006;0,567105
"7716";"S129224_3H20V20";"Ostrava";"Liberec";"R";5;4;4329;"BalancedTightEndgame";33,870821697417;0,4157516
"7717";"S129224_3H20V21";"Liberec";"Ostrava";"R";3;5;4387;"LosingInTightEndgame";37,9179491935484;0,4164149
"7718";"S129224_3H21V22";"Liberec";"Ostrava";"R";5;4;4386;"BalancedTightEndgame";34,6786705464481;0,5720399
"7719";"S129224_3H22V22";"Ostrava";"Liberec";"R";3;2;4508;"BalancedTightEndgame";31,5618958510638;NA
"7720";"S129224_3H22V23";"Liberec";"Ostrava";"R";1;3;4390;"BalancedTightEndgame";36,4075820930233;1
"7721";"S129224_3H23V23";"Ostrava";"Liberec";"R";2;1;4507;"BalancedTightEndgame";34,3557433227848;1
"7722";"S129224_3H23V24";"Liberec";"Ostrava";"R";6;2;4389;"BalancedTightEndgame";34,5634869109948;NA
"7723";"S129224_3H24V24";"Ostrava";"Liberec";"R";1;6;4321;"BalancedTightEndgame";33,975641122807;0,575266
"7724";"S129224_3H24V25";"Liberec";"Ostrava";"R";5;1;4426;"BalancedTightEndgame";35,6419255208333;0,492644
"7725";"S129224_3H25V25";"Ostrava";"Liberec";"R";6;5;4323;"BalancedTightEndgame";35,178943869863;NA
"7726";"S129224_3H25V26";"Liberec";"Ostrava";"S";4;6;4399;"LosingInTightEndgame";33,3234052071006;0
"7727";"S129225_1H0V0";"Ceske Budejovice";"Kladno";"R";1;3;4473;"RegularGame";37,1341118122977;1
"7728";"S129225_1H0V1";"Kladno";"Ceske Budejovice";"R";2;1;4437;"RegularGame";32,8818041071428;1
"7729";"S129225_1H1V1";"Ceske Budejovice";"Kladno";"S";6;2;4431;"RegularGame";38,4911839726027;0,3572543
"7730";"S129225_1H2V1";"Ceske Budejovice";"Kladno";"R";6;2;4431;"RegularGame";38,4911839726027;0,4850044
"7731";"S129225_1H2V2";"Kladno";"Ceske Budejovice";"R";1;6;4344;"RegularGame";37,6329701977401;1
"7732";"S129225_1H3V2";"Ceske Budejovice";"Kladno";"S";5;1;4450;"RegularGame";36,9394145177665;0,3687095
"7733";"S129225_1H4V2";"Ceske Budejovice";"Kladno";"S";5;1;4450;"RegularGame";36,9394145177665;0
"7734";"S129225_1H5V2";"Ceske Budejovice";"Kladno";"R";5;1;4450;"RegularGame";36,9394145177665;NA
"7735";"S129225_1H5V3";"Kladno";"Ceske Budejovice";"R";6;5;4445;"RegularGame";34,9852440199335;0,3776303
"7736";"S129225_1H6V3";"Ceske Budejovice";"Kladno";"R";4;6;4467;"RegularGame";38,0583704907975;0,3753631
"7737";"S129225_1H6V4";"Kladno";"Ceske Budejovice";"R";5;4;4449;"RegularGame";36,928840872093;1
"7738";"S129225_1H7V4";"Ceske Budejovice";"Kladno";"S";3;5;4471;"RegularGame";31,621673625;0
"7739";"S129225_1H8V4";"Ceske Budejovice";"Kladno";"R";3;5;4471;"RegularGame";31,621673625;NA
"7740";"S129225_1H8V5";"Kladno";"Ceske Budejovice";"R";4;3;4318;"RegularGame";35,6473187586207;1
"7741";"S129225_1H9V5";"Ceske Budejovice";"Kladno";"S";2;4;4472;"RegularGame";33,3739872027972;0,2025275
"7742";"S129225_1H10V5";"Ceske Budejovice";"Kladno";"S";2;4;4472;"RegularGame";33,3739872027972;0
"7743";"S129225_1H11V5";"Ceske Budejovice";"Kladno";"R";2;4;4472;"RegularGame";33,3739872027972;1
"7744";"S129225_1H11V6";"Kladno";"Ceske Budejovice";"R";3;2;4443;"RegularGame";35,4042121759259;1
"7745";"S129225_1H12V6";"Ceske Budejovice";"Kladno";"R";1;3;4473;"RegularGame";37,1341118122977;1
"7746";"S129225_1H12V7";"Kladno";"Ceske Budejovice";"S";2;1;4437;"RegularGame";32,8818041071428;0
"7747";"S129225_1H12V8";"Kladno";"Ceske Budejovice";"S";2;1;4437;"RegularGame";32,8818041071428;0
"7748";"S129225_1H12V9";"Kladno";"Ceske Budejovice";"R";2;1;4437;"RegularGame";32,8818041071428;1
"7749";"S129225_1H13V9";"Ceske Budejovice";"Kladno";"S";6;2;4431;"RegularGame";38,4911839726027;0,3694937
"7750";"S129225_1H14V9";"Ceske Budejovice";"Kladno";"R";6;2;4431;"RegularGame";38,4911839726027;1
"7751";"S129225_1H14V10";"Kladno";"Ceske Budejovice";"S";1;6;4344;"RegularGame";37,6329701977401;0,575266
"7752";"S129225_1H14V11";"Kladno";"Ceske Budejovice";"R";1;6;4344;"RegularGame";37,6329701977401;1
"7753";"S129225_1H15V11";"Ceske Budejovice";"Kladno";"R";5;1;4450;"RegularGame";36,9394145177665;0,347362
"7754";"S129225_1H15V12";"Kladno";"Ceske Budejovice";"S";6;5;4445;"RegularGame";34,9852440199335;0
"7755";"S129225_1H15V13";"Kladno";"Ceske Budejovice";"S";6;5;4445;"RegularGame";34,9852440199335;0
"7756";"S129225_1H15V14";"Kladno";"Ceske Budejovice";"S";6;5;4445;"RegularGame";34,9852440199335;0
"7757";"S129225_1H15V15";"Kladno";"Ceske Budejovice";"R";6;5;4445;"RegularGame";34,9852440199335;NA
"7758";"S129225_1H16V15";"Ceske Budejovice";"Kladno";"R";4;6;4467;"RegularGame";38,0583704907975;1
"7759";"S129225_1H16V16";"Kladno";"Ceske Budejovice";"S";5;4;4449;"RegularGame";36,928840872093;0,2142572
"7760";"S129225_1H16V17";"Kladno";"Ceske Budejovice";"S";5;4;4449;"RegularGame";36,928840872093;0
"7761";"S129225_1H16V18";"Kladno";"Ceske Budejovice";"R";5;4;4449;"RegularGame";36,928840872093;0,4854297
"7762";"S129225_1H17V18";"Ceske Budejovice";"Kladno";"R";3;5;4471;"RegularGame";31,621673625;NA
"7763";"S129225_1H17V19";"Kladno";"Ceske Budejovice";"R";4;3;4318;"RegularGame";35,6473187586207;NA
"7764";"S129225_1H18V19";"Ceske Budejovice";"Kladno";"R";2;4;4472;"RegularGame";33,3739872027972;1
"7765";"S129225_1H18V20";"Kladno";"Ceske Budejovice";"S";3;2;4358;"LeadingInTightEndgame";34,8375782432432;0
"7766";"S129225_1H18V21";"Kladno";"Ceske Budejovice";"R";3;2;4358;"LosingInTightEndgame";34,8375782432432;1
"7767";"S129225_1H19V21";"Ceske Budejovice";"Kladno";"R";1;3;4473;"LosingInTightEndgame";37,1341118122977;NA
"7768";"S129225_1H19V22";"Kladno";"Ceske Budejovice";"R";2;1;4437;"LeadingInTightEndgame";32,8818041071428;NA
"7769";"S129225_1H20V22";"Ceske Budejovice";"Kladno";"R";6;2;4431;"LosingInTightEndgame";38,4911839726027;1
"7770";"S129225_1H20V23";"Kladno";"Ceske Budejovice";"R";1;6;4344;"LosingInTightEndgame";37,6329701977401;0,347362
"7771";"S129225_1H21V23";"Ceske Budejovice";"Kladno";"R";5;1;4450;"LosingInTightEndgame";36,9394145177665;NA
"7772";"S129225_1H21V24";"Kladno";"Ceske Budejovice";"R";6;5;4445;"LosingInTightEndgame";34,9852440199335;1
"7773";"S129225_2H0V0";"Kladno";"Ceske Budejovice";"R";2;1;4437;"RegularGame";32,8818041071428;NA
"7774";"S129225_2H1V0";"Ceske Budejovice";"Kladno";"R";6;2;4431;"RegularGame";38,4911839726027;1
"7775";"S129225_2H1V1";"Kladno";"Ceske Budejovice";"R";1;6;4344;"RegularGame";37,6329701977401;1
"7776";"S129225_2H2V1";"Ceske Budejovice";"Kladno";"R";5;1;4450;"RegularGame";36,9394145177665;1
"7777";"S129225_2H2V2";"Kladno";"Ceske Budejovice";"S";6;5;4445;"RegularGame";34,9852440199335;0
"7778";"S129225_2H2V3";"Kladno";"Ceske Budejovice";"R";6;5;4445;"RegularGame";34,9852440199335;NA
"7779";"S129225_2H3V3";"Ceske Budejovice";"Kladno";"S";4;6;4467;"RegularGame";38,0583704907975;0,492644
"7780";"S129225_2H4V3";"Ceske Budejovice";"Kladno";"S";4;6;4467;"RegularGame";38,0583704907975;0
"7781";"S129225_2H5V3";"Ceske Budejovice";"Kladno";"R";4;6;4467;"RegularGame";38,0583704907975;1
"7782";"S129225_2H5V4";"Kladno";"Ceske Budejovice";"R";5;4;4449;"RegularGame";36,928840872093;0,700235
"7783";"S129225_2H6V4";"Ceske Budejovice";"Kladno";"R";3;5;4516;"RegularGame";34,4600513422819;NA
"7784";"S129225_2H6V5";"Kladno";"Ceske Budejovice";"R";4;3;4318;"RegularGame";35,6473187586207;NA
"7785";"S129225_2H7V5";"Ceske Budejovice";"Kladno";"R";2;4;4433;"RegularGame";35,5975274025974;1
"7786";"S129225_2H7V6";"Kladno";"Ceske Budejovice";"S";3;2;4443;"RegularGame";35,4042121759259;0
"7787";"S129225_2H7V7";"Kladno";"Ceske Budejovice";"S";3;2;4443;"RegularGame";35,4042121759259;0
"7788";"S129225_2H7V8";"Kladno";"Ceske Budejovice";"R";3;2;4443;"RegularGame";35,4042121759259;1
"7789";"S129225_2H8V8";"Ceske Budejovice";"Kladno";"R";1;3;4473;"RegularGame";37,1341118122977;0,4164149
"7790";"S129225_2H8V9";"Kladno";"Ceske Budejovice";"S";2;1;4437;"RegularGame";32,8818041071428;0
"7791";"S129225_2H8V10";"Kladno";"Ceske Budejovice";"S";2;1;4437;"RegularGame";32,8818041071428;0
"7792";"S129225_2H8V11";"Kladno";"Ceske Budejovice";"R";2;1;4437;"RegularGame";32,8818041071428;NA
"7793";"S129225_2H9V11";"Ceske Budejovice";"Kladno";"R";6;2;4431;"RegularGame";38,4911839726027;1
"7794";"S129225_2H9V12";"Kladno";"Ceske Budejovice";"R";1;6;4344;"RegularGame";37,6329701977401;0,4164149
"7795";"S129225_2H10V12";"Ceske Budejovice";"Kladno";"S";5;1;4450;"RegularGame";36,9394145177665;0
"7796";"S129225_2H11V12";"Ceske Budejovice";"Kladno";"R";5;1;4450;"RegularGame";36,9394145177665;NA
"7797";"S129225_2H11V13";"Kladno";"Ceske Budejovice";"R";6;5;4445;"RegularGame";34,9852440199335;1
"7798";"S129225_2H12V13";"Ceske Budejovice";"Kladno";"R";4;6;4432;"RegularGame";34,4074596598639;1
"7799";"S129225_2H12V14";"Kladno";"Ceske Budejovice";"R";5;4;4449;"RegularGame";36,928840872093;1
"7800";"S129225_2H13V14";"Ceske Budejovice";"Kladno";"R";3;5;4516;"RegularGame";34,4600513422819;NA
"7801";"S129225_2H13V15";"Kladno";"Ceske Budejovice";"R";4;3;4318;"RegularGame";35,6473187586207;NA
"7802";"S129225_2H14V15";"Ceske Budejovice";"Kladno";"R";2;4;4433;"RegularGame";35,5975274025974;0,2025275
"7803";"S129225_2H14V16";"Kladno";"Ceske Budejovice";"R";3;2;4358;"RegularGame";34,8375782432432;1
"7804";"S129225_2H15V16";"Ceske Budejovice";"Kladno";"S";1;3;4473;"RegularGame";37,1341118122977;0,3776303
"7805";"S129225_2H16V16";"Ceske Budejovice";"Kladno";"S";1;3;4473;"RegularGame";37,1341118122977;0
"7806";"S129225_2H19V19";"Ceske Budejovice";"Kladno";"R";6;2;4431;"RegularGame";38,4911839726027;1
"7807";"S129225_2H19V20";"Kladno";"Ceske Budejovice";"R";1;6;4344;"BalancedTightEndgame";37,6329701977401;0,4850044
"7808";"S129225_2H20V20";"Ceske Budejovice";"Kladno";"R";5;1;4450;"BalancedTightEndgame";36,9394145177665;0,6375766
"7809";"S129225_2H20V21";"Kladno";"Ceske Budejovice";"R";6;5;4445;"BalancedTightEndgame";34,9852440199335;NA
"7810";"S129225_2H21V21";"Ceske Budejovice";"Kladno";"R";4;6;4432;"BalancedTightEndgame";34,4074596598639;NA
"7811";"S129225_2H21V22";"Kladno";"Ceske Budejovice";"R";5;4;4449;"LosingInTightEndgame";36,928840872093;1
"7812";"S129225_2H22V22";"Ceske Budejovice";"Kladno";"S";3;5;4516;"BalancedTightEndgame";34,4600513422819;0,3773294
"7813";"S129225_2H23V22";"Ceske Budejovice";"Kladno";"R";3;5;4516;"BalancedTightEndgame";34,4600513422819;0,4140952
"7814";"S129225_2H23V23";"Kladno";"Ceske Budejovice";"R";4;3;4318;"BalancedTightEndgame";35,6473187586207;1
"7815";"S129225_2H24V23";"Ceske Budejovice";"Kladno";"R";2;4;4433;"BalancedTightEndgame";35,5975274025974;1
"7816";"S129225_2H24V24";"Kladno";"Ceske Budejovice";"R";3;2;4443;"BalancedTightEndgame";35,4042121759259;0,575266
"7817";"S129225_2H25V24";"Ceske Budejovice";"Kladno";"S";1;3;4473;"BalancedTightEndgame";37,1341118122977;0,4850044
"7818";"S129225_3H0V0";"Ceske Budejovice";"Kladno";"S";4;3;4432;"RegularGame";34,4074596598639;0,575266
"7819";"S129225_3H1V0";"Ceske Budejovice";"Kladno";"R";4;3;4432;"RegularGame";34,4074596598639;1
"7820";"S129225_3H1V1";"Kladno";"Ceske Budejovice";"R";2;4;4437;"RegularGame";32,8818041071428;1
"7821";"S129225_3H2V1";"Ceske Budejovice";"Kladno";"S";3;2;4516;"RegularGame";34,4600513422819;0,3776303
"7822";"S129225_3H3V1";"Ceske Budejovice";"Kladno";"S";3;2;4516;"RegularGame";34,4600513422819;0,567105
"7823";"S129225_3H4V1";"Ceske Budejovice";"Kladno";"S";3;2;4516;"RegularGame";34,4600513422819;0,2025275
"7824";"S129225_3H5V1";"Ceske Budejovice";"Kladno";"S";3;2;4516;"RegularGame";34,4600513422819;0
"7825";"S129225_3H6V1";"Ceske Budejovice";"Kladno";"S";3;2;4516;"RegularGame";34,4600513422819;0
"7826";"S129225_3H7V1";"Ceske Budejovice";"Kladno";"R";3;2;4516;"RegularGame";34,4600513422819;1
"7827";"S129225_3H7V2";"Kladno";"Ceske Budejovice";"S";1;3;4344;"RegularGame";37,6329701977401;0,6273647
"7828";"S129225_3H7V3";"Kladno";"Ceske Budejovice";"R";1;3;4344;"RegularGame";37,6329701977401;1
"7829";"S129225_3H8V3";"Ceske Budejovice";"Kladno";"S";2;1;4433;"RegularGame";35,5975274025974;0
"7830";"S129225_3H9V3";"Ceske Budejovice";"Kladno";"R";2;1;4433;"RegularGame";35,5975274025974;0,4850044
"7831";"S129225_3H9V4";"Kladno";"Ceske Budejovice";"S";6;2;4358;"RegularGame";34,8375782432432;0,3776303
"7832";"S129225_3H9V5";"Kladno";"Ceske Budejovice";"R";6;2;4358;"RegularGame";34,8375782432432;1
"7833";"S129225_3H10V5";"Ceske Budejovice";"Kladno";"S";1;6;4473;"RegularGame";37,1341118122977;0
"7834";"S129225_3H11V5";"Ceske Budejovice";"Kladno";"S";1;6;4473;"RegularGame";37,1341118122977;0
"7835";"S129225_3H12V5";"Ceske Budejovice";"Kladno";"S";1;6;4473;"RegularGame";37,1341118122977;0,4157516
"7836";"S129225_3H13V5";"Ceske Budejovice";"Kladno";"S";1;6;4473;"RegularGame";37,1341118122977;0,4164149
"7837";"S129225_3H14V5";"Ceske Budejovice";"Kladno";"R";1;6;4473;"RegularGame";37,1341118122977;1
"7838";"S129225_3H14V6";"Kladno";"Ceske Budejovice";"R";5;1;4449;"RegularGame";36,928840872093;1
"7839";"S129225_3H15V6";"Ceske Budejovice";"Kladno";"R";6;5;4431;"RegularGame";38,4911839726027;1
"7840";"S129225_3H15V7";"Kladno";"Ceske Budejovice";"R";4;6;4318;"RegularGame";35,6473187586207;1
"7841";"S129225_3H16V7";"Ceske Budejovice";"Kladno";"S";5;4;4450;"RegularGame";36,9394145177665;0,3687095
"7842";"S129225_3H17V7";"Ceske Budejovice";"Kladno";"R";5;4;4450;"RegularGame";36,9394145177665;1
"7843";"S129225_3H18V8";"Ceske Budejovice";"Kladno";"R";4;3;4432;"RegularGame";34,4074596598639;0,4854297
"7844";"S129225_3H18V9";"Kladno";"Ceske Budejovice";"R";2;4;4437;"RegularGame";32,8818041071428;NA
"7845";"S129225_3H19V9";"Ceske Budejovice";"Kladno";"R";3;2;4516;"RegularGame";34,4600513422819;NA
"7846";"S129225_3H20V10";"Ceske Budejovice";"Kladno";"R";2;1;4433;"RegularGame";35,5975274025974;1
"7847";"S129225_3H20V11";"Kladno";"Ceske Budejovice";"S";6;2;4358;"RegularGame";34,8375782432432;0,557645
"7848";"S129225_3H20V12";"Kladno";"Ceske Budejovice";"R";6;2;4358;"RegularGame";34,8375782432432;NA
"7849";"S129225_3H21V12";"Ceske Budejovice";"Kladno";"R";1;6;4473;"RegularGame";37,1341118122977;1
"7850";"S129225_3H21V13";"Kladno";"Ceske Budejovice";"R";5;1;4449;"RegularGame";36,928840872093;1
"7851";"S129225_3H22V13";"Ceske Budejovice";"Kladno";"S";6;5;4431;"RegularGame";38,4911839726027;0
"7852";"S129225_3H23V13";"Ceske Budejovice";"Kladno";"R";6;5;4431;"RegularGame";38,4911839726027;0,4164149
"7853";"S129225_3H24V14";"Ceske Budejovice";"Kladno";"S";5;4;4450;"RegularGame";36,9394145177665;0
"7854";"S129225_4H0V0";"Kladno";"Ceske Budejovice";"R";1;3;4344;"RegularGame";37,6329701977401;1
"7855";"S129225_4H1V0";"Ceske Budejovice";"Kladno";"R";2;1;4433;"RegularGame";35,5975274025974;0,2142572
"7856";"S129225_4H1V1";"Kladno";"Ceske Budejovice";"S";6;2;4445;"RegularGame";34,9852440199335;0,3687095
"7857";"S129225_4H1V2";"Kladno";"Ceske Budejovice";"S";6;2;4445;"RegularGame";34,9852440199335;0
"7858";"S129225_4H1V3";"Kladno";"Ceske Budejovice";"R";6;2;4445;"RegularGame";34,9852440199335;1
"7859";"S129225_4H2V3";"Ceske Budejovice";"Kladno";"R";1;6;4473;"RegularGame";37,1341118122977;1
"7860";"S129225_4H3V4";"Ceske Budejovice";"Kladno";"R";6;5;4431;"RegularGame";38,4911839726027;1
"7861";"S129225_4H3V5";"Kladno";"Ceske Budejovice";"R";4;6;4318;"RegularGame";35,6473187586207;NA
"7862";"S129225_4H4V5";"Ceske Budejovice";"Kladno";"S";5;4;4450;"RegularGame";36,9394145177665;0,4164149
"7863";"S129225_4H5V5";"Ceske Budejovice";"Kladno";"R";5;4;4450;"RegularGame";36,9394145177665;1
"7864";"S129225_4H5V6";"Kladno";"Ceske Budejovice";"S";3;5;4443;"RegularGame";35,4042121759259;0
"7865";"S129225_4H5V7";"Kladno";"Ceske Budejovice";"S";3;5;4443;"RegularGame";35,4042121759259;0
"7866";"S129225_4H5V8";"Kladno";"Ceske Budejovice";"R";3;5;4443;"RegularGame";35,4042121759259;NA
"7867";"S129225_4H6V8";"Ceske Budejovice";"Kladno";"S";4;3;4432;"RegularGame";34,4074596598639;0,4140952
"7868";"S129225_4H7V8";"Ceske Budejovice";"Kladno";"R";4;3;4432;"RegularGame";34,4074596598639;NA
"7869";"S129225_4H7V9";"Kladno";"Ceske Budejovice";"R";2;4;4437;"RegularGame";32,8818041071428;0,3694937
"7870";"S129225_4H8V9";"Ceske Budejovice";"Kladno";"S";3;2;4516;"RegularGame";34,4600513422819;0
"7871";"S129225_4H9V9";"Ceske Budejovice";"Kladno";"S";3;2;4516;"RegularGame";34,4600513422819;0,4164149
"7872";"S129225_4H10V9";"Ceske Budejovice";"Kladno";"R";3;2;4516;"RegularGame";34,4600513422819;1
"7873";"S129225_4H10V10";"Kladno";"Ceske Budejovice";"R";1;3;4344;"RegularGame";37,6329701977401;0,3411598
"7874";"S129225_4H11V10";"Ceske Budejovice";"Kladno";"S";2;1;4433;"RegularGame";35,5975274025974;0,2025275
"7875";"S129225_4H12V10";"Ceske Budejovice";"Kladno";"S";2;1;4433;"RegularGame";35,5975274025974;0
"7876";"S129225_4H13V10";"Ceske Budejovice";"Kladno";"R";2;1;4433;"RegularGame";35,5975274025974;NA
"7877";"S129225_4H13V11";"Kladno";"Ceske Budejovice";"R";6;2;4445;"RegularGame";34,9852440199335;0,4775763
"7878";"S129225_4H14V11";"Ceske Budejovice";"Kladno";"R";1;6;4473;"RegularGame";37,1341118122977;1
"7879";"S129225_4H14V12";"Kladno";"Ceske Budejovice";"S";5;1;4449;"RegularGame";36,928840872093;0
"7880";"S129225_4H14V13";"Kladno";"Ceske Budejovice";"R";5;1;4449;"RegularGame";36,928840872093;1
"7881";"S129225_4H15V13";"Ceske Budejovice";"Kladno";"R";6;5;4431;"RegularGame";38,4911839726027;1
"7882";"S129225_4H15V14";"Kladno";"Ceske Budejovice";"S";4;6;4318;"RegularGame";35,6473187586207;0
"7883";"S129225_4H15V15";"Kladno";"Ceske Budejovice";"R";4;6;4318;"RegularGame";35,6473187586207;1
"7884";"S129225_4H16V15";"Ceske Budejovice";"Kladno";"R";5;4;4450;"RegularGame";36,9394145177665;1
"7885";"S129225_4H16V16";"Kladno";"Ceske Budejovice";"R";3;5;4358;"RegularGame";34,8375782432432;0,575266
"7886";"S129225_4H17V16";"Ceske Budejovice";"Kladno";"R";4;3;4432;"RegularGame";34,4074596598639;1
"7887";"S129225_4H17V17";"Kladno";"Ceske Budejovice";"R";2;4;4437;"RegularGame";32,8818041071428;NA
"7888";"S129225_4H18V17";"Ceske Budejovice";"Kladno";"R";3;2;4516;"RegularGame";34,4600513422819;0,347362
"7889";"S129225_4H18V18";"Kladno";"Ceske Budejovice";"S";1;3;4344;"RegularGame";37,6329701977401;0
"7890";"S129225_4H18V19";"Kladno";"Ceske Budejovice";"R";1;3;4344;"RegularGame";37,6329701977401;1
"7891";"S129225_4H19V19";"Ceske Budejovice";"Kladno";"S";2;1;4433;"RegularGame";35,5975274025974;0,4140952
"7892";"S129225_4H20V19";"Ceske Budejovice";"Kladno";"S";2;1;4433;"BalancedTightEndgame";35,5975274025974;0,2142572
"7893";"S129225_4H22V20";"Kladno";"Ceske Budejovice";"R";6;2;4445;"LosingInTightEndgame";34,9852440199335;1
"7894";"S129225_4H23V20";"Ceske Budejovice";"Kladno";"R";1;6;4473;"LeadingInTightEndgame";37,1341118122977;1
"7895";"S129225_4H23V21";"Kladno";"Ceske Budejovice";"R";5;1;4449;"LosingInTightEndgame";36,928840872093;1
"7896";"S129225_4H24V21";"Ceske Budejovice";"Kladno";"R";6;5;4431;"LeadingInTightEndgame";38,4911839726027;NA
"7897";"S129225_4H24V22";"Kladno";"Ceske Budejovice";"S";4;6;4318;"LeadingInTightEndgame";35,6473187586207;0
"7898";"S129225_4H24V23";"Kladno";"Ceske Budejovice";"S";4;6;4318;"LeadingInTightEndgame";35,6473187586207;0,6375766
"7899";"S129225_4H24V24";"Kladno";"Ceske Budejovice";"S";4;6;4318;"BalancedTightEndgame";35,6473187586207;0
"7900";"S129225_4H24V25";"Kladno";"Ceske Budejovice";"S";4;6;4318;"LosingInTightEndgame";35,6473187586207;0
"7901";"S129225_5H0V0";"Ceske Budejovice";"Kladno";"S";1;6;4473;"RegularGame";37,1341118122977;0,2025275
"7902";"S129225_5H1V0";"Ceske Budejovice";"Kladno";"S";1;6;4473;"RegularGame";37,1341118122977;0
"7903";"S129225_5H2V0";"Ceske Budejovice";"Kladno";"R";1;6;4473;"RegularGame";37,1341118122977;NA
"7904";"S129225_5H2V1";"Kladno";"Ceske Budejovice";"S";5;1;4449;"RegularGame";36,928840872093;0
"7905";"S129225_5H2V2";"Kladno";"Ceske Budejovice";"S";5;1;4449;"RegularGame";36,928840872093;0,4850044
"7906";"S129225_5H2V3";"Kladno";"Ceske Budejovice";"R";5;1;4449;"RegularGame";36,928840872093;1
"7907";"S129225_5H3V3";"Ceske Budejovice";"Kladno";"S";6;5;4431;"RegularGame";38,4911839726027;0,4850044
"7908";"S129225_5H4V3";"Ceske Budejovice";"Kladno";"R";6;5;4431;"RegularGame";38,4911839726027;1
"7909";"S129225_5H4V4";"Kladno";"Ceske Budejovice";"R";4;6;4318;"RegularGame";35,6473187586207;NA
"7910";"S129225_5H5V4";"Ceske Budejovice";"Kladno";"R";5;4;4450;"RegularGame";36,9394145177665;1
